Movie_id,year,title,genre
4562,1968.0,Hour of the Wolf,
13417,1997.0,Home Alone 3,
15291,1984.0,'Allo 'Allo!: Series 1,
11376,2003.0,Head of State,
5922,1987.0,Stand and Deliver,
6499,2002.0,The Ultimate Carson Collection,
821,1972.0,Slaughter,
3604,1997.0,Wedding Bell Blues,
1115,1991.0,Hammers Over the Anvil,
292,2005.0,Saturday Night Live: The Best of Gilda Radner,
10954,1970.0,The Honeymoon Killers,
10273,1954.0,Bad Day at Black Rock,
654,1975.0,Return of the Chinese Boxer,
3523,1992.0,Star Trek: The Next Generation: Season 6,
15767,1979.0,Dukes of Hazzard: TV Favorites,
14332,1959.0,The Hideous Sun Demon,
15352,2002.0,Fidel: The Castro Project,
4511,2000.0,The Brylcreem Boys,
3222,1994.0,Guarding Tess,
14051,1989.0,Why Has Bodhi Dharma Left for the East?,
12664,1982.0,La Traviata,
7473,1983.0,The Best of He-Man and the Masters of the Universe,
13784,1968.0,The Producers,
931,1998.0,Another Day in Paradise,
3949,1991.0,Terminator 2: Extreme Edition: Bonus Material,
6963,2000.0,Jiang Hu: The Triad Zone,
13939,1975.0,Jacob the Liar,
14397,2000.0,Cheaters,
11246,2000.0,Possessed,
16911,1947.0,The Bishop's Wife,
9923,2000.0,Tenchi Universe,
16760,2003.0,Confidence,
13111,1999.0,The Best of Ripley's Believe It or Not,
7946,2004.0,Rugrats: Holiday Celebration,
12354,1999.0,Genesis: IMAX,
9721,1995.0,Bloodfist 8: Hard Way Out,
7255,2005.0,Jojo's Circus: Take a Bow,
10036,2004.0,Chris Rock: Never Scared,
4462,1997.0,Raven,
9903,1993.0,House Party 2,
2798,1969.0,The Computer Wore Tennis Shoes,
4102,1983.0,Testament,
6142,2003.0,Law & Order: Special Victims Unit: The Fifth Year,
13694,1990.0,Campion: Mystery Mile,
3394,1989.0,Saved by the Bell: Season 1,
14870,1992.0,Sleepwalkers,
17769,2003.0,The Company,
17027,2000.0,Beautiful,
7224,2000.0,The Claim,
15546,1998.0,The Real Blonde,
1398,1999.0,Dangerous Evidence: The Lori Jackson Story,
863,1990.0,King of New York: Special Edition (Full-screen),
7062,2003.0,Cyborg 009,
14806,2001.0,Angel: Season 3,
13455,2004.0,Bryan Kest's Power Yoga,
9924,2001.0,Madeline's Best Manners,
352,1997.0,Pick a Card,
10373,1967.0,Something Weird: Special Edition,
3904,1998.0,The Hole: 2000 Seen By ...,
14696,2002.0,ABBA: The Winner Takes It All,
2702,1995.0,Last of the Summer Wine: Vintage 1995,
6804,1977.0,Smokey and the Bandit / Smokey and the Bandit II: Double Feature,
6915,2002.0,Path to War,
17608,2004.0,Serial Slayer,
567,2003.0,Dunsmore,
7444,1978.0,Sgt. Pepper's Lonely Hearts Club Band,
16576,2002.0,2002 Olympic Figure Skating Exhibition,
11648,1997.0,Good Burger,
13116,1979.0,Unidentified Flying Oddball,
2997,1955.0,The Court-Martial of Billy Mitchell,
6633,2003.0,Foyle's War: Series 1,
17150,2003.0,Saaya,
16919,2002.0,Megadeth: Rude Awakening,
1306,2005.0,Baby Einstein: Baby Monet: Discovering the Seasons,
3091,2000.0,Live Nude Girls Unite!,
7722,1999.0,Power Stone: Vol. 1: Mystery of the Stones,
12057,2001.0,American Desi,
10419,2000.0,Gossip,
12408,1994.0,The Neverending Story 3: Escape From Fantasia,
15258,1987.0,Sam Kinison: Family Entertainment Hour,
1036,1999.0,Coral Sea Dreaming,
5387,1991.0,Dutch,
16487,2004.0,Zodiac Killer,
14331,1997.0,What the Deaf Man Heard,
327,1997.0,Storefront Hitchcock,
4041,2004.0,Mobile Suit Gundam SEED,
10115,1964.0,The Long Ships,
12537,2003.0,Undermind,
55,1995.0,Jade,
5268,2004.0,Denis Leary: The Complete Denis Leary,
5736,2005.0,UFC 51: Ultimate Fighting Championship: Super Saturday,
2933,2000.0,Directors: Spike Lee,
5949,1966.0,The Shakiest Gun in the West / The Love God?: Double Feature,
16096,1999.0,Island of the Sharks: IMAX,
14184,1967.0,Spider-Man: The '67 Classic Collection,
5031,2002.0,Satin Rouge,
7269,1999.0,No Vacancy,
736,2002.0,The Last Man,
11225,1990.0,The Sheltering Sky,
3475,1999.0,Batman Beyond: The Movie,
4950,2001.0,Discovering England,
8066,2003.0,Amandla! A Revolution in Four Part Harmony,
4825,1985.0,"Brazil: The ""Love Conquers All"" Version",
721,1994.0,Royal Deceit,
12413,1993.0,The Wonderful,
13309,1995.0,Magic in the Water,
427,1990.0,Graveyard Shift,
14016,1992.0,Housesitter,
7342,2004.0,The Green Butchers,
7890,1977.0,Best of The Muppet Show: George Burns / Bob Hope / Dom DeLuise,
3583,1994.0,Exit to Eden,
10389,2002.0,The Cockettes,
15135,2004.0,Striptease: The Greatest Exotic Dancers of All Time,
4639,1993.0,Wide Sargasso Sea,
11913,1965.0,Darling,
5218,2003.0,Superman & Friends,
3435,2000.0,The House of Seven Corpses,
6291,1976.0,King Kong,
17554,1998.0,Wide Awake,
3996,1999.0,Travel the World by Train: Australia & New Zealand,
421,2003.0,Agatha Christie's Poirot: Sad Cypress,
285,1997.0,The Devil's Own,
1698,1999.0,Escape from Alaska,
10301,2003.0,Soul Hunter,
8605,1958.0,The Old Man and the Sea,
380,1992.0,Live Wire,
5294,1952.0,Tom and Jerry: Whiskers Away!,
2936,1963.0,Kingdom of Crooked Mirrors,
8571,1997.0,The X-Files: Season 5,
6885,1987.0,Seasons: IMAX,
3590,1963.0,Jason and the Argonauts,
12529,1998.0,Darkness Falls,
7822,1986.0,Millionaire's Express,
7771,1986.0,The Best of Times,
12477,1996.0,Marley Magic,
9053,2001.0,The Item,
16841,1988.0,The Thin Blue Line,
6455,2005.0,Vampires: The Turning,
11435,1969.0,Paint Your Wagon,
9479,2002.0,The Cuckoo,
7709,1987.0,Surf Nazis Must Die,
3473,1965.0,Shakespeare Wallah,
11584,1991.0,Ernest Scared Stupid,
6613,2000.0,The Twilight Zone: Vol. 29,
3211,1995.0,Marmalade Boy: Ultimate Scrapbook: Vol. 3,
14736,1986.0,Amazons,
2931,2000.0,Cutaway,
8497,1971.0,Support Your Local Gunfighter,
7655,1996.0,The Best Bits of Mr. Bean,
8604,1963.0,Les Carabiniers,
8728,2001.0,O,
17696,1985.0,Ghoulies / Ghoulies II: Double Feature,
6279,2001.0,Crunch: The Perfect Yoga Workout,
3363,1995.0,Grim,
8181,1995.0,The Net,
9865,2003.0,Miracles: The Complete Series,
3296,2004.0,Once Upon a Time,
9799,1954.0,Comedy Noir Collection: Beat the Devil / That Uncertain Feeling,
4171,1996.0,Mars Attacks!,
3208,2000.0,All I Wanna Do,
15415,1984.0,Thief of Hearts,
15963,1966.0,Seconds,
5273,2004.0,Ani DiFranco: Trust,
15120,2000.0,Voodoo Academy,
13739,1991.0,The Fresh Prince of Bel Air: Season 2,
13703,2001.0,Fugazi: Instrument,
4554,1986.0,Van Halen: Live Without a Net,
6399,2002.0,I Am Trying to Break Your Heart: A Film About Wilco: Bonus Material,
6316,2004.0,New England Metal Hardcore Festival 2003,
10466,1955.0,Lady and the Tramp,
12524,2004.0,Spider-Man: The Return of the Green Goblin,
4885,1963.0,Combat! Season 2: Mission 2,
222,1998.0,Yellow,
16751,2003.0,Casa de los Babys,
6016,1996.0,Mrs. Winterbourne,
6203,1998.0,You're Invited to Mary-Kate and Ashley's Favorite Parties,
2813,2004.0,Bad Education,
1945,2001.0,From Hell: Bonus Material,
13544,1974.0,After School Specials: 1974-1976,
15802,1944.0,Laura,
16650,1999.0,Travel the World by Train: South America,
4044,1998.0,Subspecies 4: Bloodstorm,
8884,2002.0,Crush,
11375,2000.0,The Convent,
13532,1954.0,Carmen Jones,
3658,1988.0,Zombie 3,
5513,1990.0,Mr. Bean: The Whole Bean,
15548,1969.0,H.R. Pufnstuf,
2326,2002.0,The Laramie Project,
14836,1988.0,Care Bears: Bears Share a Scare,
1607,2004.0,Superbabies: Baby Geniuses 2,
8171,1995.0,Boys on the Side,
17459,1972.0,Buck and the Preacher,
4279,1978.0,Semi-Tough,
17122,1988.0,Swan Lake: Tchaikovsky (Natalia Makarova),
6867,1930.0,Landmarks of Early Film #2: Magic Melies,
10164,1979.0,Danger UXB,
8601,1997.0,Rebirth of Mothra 1 & 2: Double Feature,
11481,1994.0,Burned Bridge,
1277,1988.0,Red Dwarf: Series 3,
6736,2005.0,Robots,
6225,1975.0,The Magic Flute,
14230,1983.0,D.C. Cab,
8417,2001.0,3 A.M.,
17243,1991.0,Warlock,
14961,2003.0,Lord of the Rings: The Return of the King: Extended Edition,
8750,2002.0,Nightstalker,
2271,1998.0,Ratcatcher,
2316,1983.0,Breathless,
14451,2005.0,Pit Fighter,
5423,2002.0,Invincible,
2517,2004.0,Bjork: The Inner or Deep Part of an Animal or Plant Structure,
9433,1971.0,Fiddler on the Roof,
17087,1966.0,Doctor Who: Seeds of Death,
12393,2003.0,Crime Spree,
16590,2001.0,Beyblade: G Revolution,
9858,2005.0,Subzero,
5542,1987.0,Making Mr. Right,
10650,2001.0,Little Polar Bear,
12510,1999.0,Sesame Street: Babies,
4033,2005.0,Alias: Season 4,
7208,1991.0,The Doors,
11989,2005.0,Lupin the 3rd: Dead or Alive,
10220,1995.0,Gloria Estefan: Everlasting Gloria,
15885,1988.0,Alien Nation,
7589,1996.0,Big Night,
9442,2004.0,The Chronicles of Riddick,
11062,1994.0,Shallow Grave,
16668,1992.0,A Few Good Men,
6425,1934.0,Cartoons That Time Forgot: UB Iwerks Collection: Vol. 2,
17745,2002.0,Russell Simmons Presents Def Poetry: Season 1,
16234,2003.0,The Pentagon Papers,
6830,1996.0,The 1964 World's Fair,
9851,1959.0,Never So Few,
17551,2001.0,G-Men From Hell,
16473,1996.0,We Remember Marilyn,
842,1942.0,Reap the Wild Wind,
6106,2000.0,The Jazz Channel: Chaka Khan,
5134,1961.0,Salvatore Giuliano,
9658,1994.0,Death Wish 5: The Face of Death,
4919,1997.0,South Park: Passion of the Jew,
8028,1993.0,White Lotus Cult,
8973,2004.0,The Spartans,
10157,2002.0,The Lost Battalion,
6845,2001.0,Shaolin: Wheel of Life,
3887,1972.0,Aguirre: The Wrath of God,
3572,2001.0,Aftermath: The Remnants of War,
11196,2003.0,Outkast: The Videos,
4851,2002.0,Conduct Zero,
5350,1985.0,Vagabond,
15437,2002.0,South Park: Season 6,
11601,1999.0,The Wishing Tree,
10944,1985.0,Re-Animator,
1011,1983.0,All the Right Moves,
17288,2004.0,Billy Blanks: Tae Bo Foundation / Energy,
8479,2001.0,Fighting for Love,
1600,1995.0,Poison Ivy 2,
13785,2003.0,Tokyo Godfathers,
1428,2003.0,The Recruit,
7684,1996.0,The Jamie Foxx Show: Season 1,
3074,2004.0,Ethics and the World Crisis: A Dialogue with the Dalai Lama,
6434,1994.0,The Crow: Bonus Material,
448,2001.0,Oswald: Welcome to the Big City!,
16285,1992.0,Porco Rosso,
13275,2004.0,Anything But Love,
7460,2002.0,The Day of the Wacko,
978,2000.0,Yi Yi,
10355,1997.0,Diary of a Serial Killer,
7781,2002.0,Touching Wild Horses,
13921,2002.0,Searching for Debra Winger,
7714,2001.0,Federal Protection,
8299,1982.0,National Lampoon's Class Reunion,
3377,2004.0,Unsolved History: Jack the Ripper,
13577,1997.0,Mad City,
5703,1981.0,Lucio Fulci: The House by the Cemetery,
8105,2003.0,The Jungle Book 2,
15761,1961.0,The Nude Set,
5964,1990.0,Ghayal,
7794,1995.0,Ned and Stacey: Season 1,
15794,1977.0,Walking Tall: The Final Chapter,
10653,1996.0,Werewolf,
13834,1997.0,National Geographic: Killer Wave: Power of the Tsunami,
14939,1952.0,The White Sheik,
14338,2001.0,Blood Moon,
7557,1995.0,The Outer Limits: The New Series: Time Travel and Infinity,
15419,1998.0,Profiler: Season 3,
9552,1997.0,I.M. Pei,
10796,1969.0,The Oblong Box / Scream and Scream Again (Double Feature),
1359,1975.0,Funny Lady,
7656,1999.0,George Michael: Ladies & Gentlemen: The Best of George Michael,
10609,1978.0,Best of The Muppet Show: Harry Belafonte / Linda Ronstadt / John Denver,
11348,2004.0,Carmen Electra's Fit to Strip,
3596,1999.0,The Grandfather,
11118,1965.0,Harum Scarum,
11538,1996.0,Fetishes,
15663,1983.0,Rumpole of the Bailey: Series 3,
4966,1990.0,The Hot Spot,
7647,1982.0,Diner,
7048,2003.0,Agent Cody Banks,
3580,1985.0,Rick Springfield: The Beat of the Live Drum,
5175,2002.0,Under One Roof,
10892,2001.0,The Unsaid,
12823,2005.0,Russell Simmons Presents Def Poetry: Season 3,
16023,1996.0,Love Is All There Is,
5349,2004.0,Gankutsuou: The Count of Monte Cristo,
16738,1982.0,Eating Raoul,
14006,1990.0,Loose Cannons,
5442,2004.0,Libertarias,
15100,2003.0,Before We Ruled the Earth: Hunt or Be Hunted,
7855,1946.0,The Courage of Lassie,
8292,2004.0,Star Wars: Clone Wars: Vol. 1,
5759,2003.0,Empires: Kingdom of David: The Saga of the Israelites,
15861,2001.0,CSI: Season 2,
5503,1979.0,Salem's Lot,
10953,2003.0,Dangerous Liaisons (Short English Version),
1167,1999.0,La Buche,
11090,1999.0,Stir of Echoes,
6210,1988.0,Veronico Cruz,
10276,1950.0,Rashomon,
6960,1977.0,The Goodbye Girl,
13271,2001.0,Double Whammy,
11418,1999.0,Bridge of Dragons,
1145,2001.0,The Wedding Planner,
11428,2004.0,This So-Called Disaster,
9882,1997.0,The Fifth Element,
10091,1998.0,Tokyo Eyes,
13321,2001.0,Kuch Khatti Kuch Meethi,
6464,2002.0,Unfaithful,
131,2002.0,Arachnid,
410,1998.0,Frank Lloyd Wright,
4008,2002.0,David Blaine: Fearless,
17129,1997.0,The Devil's Advocate,
12403,2001.0,Science of the Swastika,
3223,1929.0,Nosferatu: Original Version,
150,2001.0,Firetrap,
17723,2004.0,Redemption,
2055,1994.0,Andaz Apna Apna,
2499,2001.0,America's Sweethearts,
95,1985.0,Dona Herlinda and Her Son,
7607,2004.0,Dirty Dancing: Havana Nights,
16581,2005.0,The Life and Times of Frida Kahlo,
9515,2000.0,If You Only Knew,
10084,1936.0,Mr. Deeds Goes to Town,
10689,1981.0,Le Nozze di Figaro: Mozart: Drottningholm Court Theatre,
12306,1988.0,Red Dwarf: Series 1: Bonus Material,
12882,1997.0,Lilith Fair: A Celebration of Women in Music,
11098,1987.0,Wish You Were Here,
6815,1971.0,A Man Called Sledge,
1497,2003.0,Red Water,
2406,1994.0,A Touch of Frost: Season 2,
12433,1961.0,Mr. Sardonicus,
13831,1948.0,Unfaithfully Yours,
1,2003.0,Dinosaur Planet,
5743,1997.0,Black Thunder,
58,1996.0,Dragonheart,
6875,1997.0,Andrea Bocelli: A Night in Tuscany,
14948,2003.0,Pearl Jam: Live at the Garden,
16091,1997.0,Firelight,
10813,1992.0,The Kennedys: American Experience,
7984,1993.0,Star Trek: Deep Space Nine: Season 1,
7766,2002.0,Endangered Species,
10570,1964.0,The World of Henry Orient,
10680,1998.0,Hurlyburly,
2502,1982.0,The Plague Dogs,
10926,2004.0,Employee of the Month,
13063,1997.0,That Darn Cat,
15300,1953.0,Calamity Jane,
4906,1999.0,Stuart Little,
12142,1995.0,Wife,
12891,2003.0,24: Season 3,
11570,1962.0,Electra,
7729,1988.0,Inspector Wears Skirts,
9700,1994.0,Virtual Combat,
14764,1958.0,The Defiant Ones,
6677,1998.0,Desperate Measures,
17733,2002.0,13th Child: Legend of the Jersey Devil,
7169,1998.0,Palmetto,
17665,1998.0,Shark Skin Man and Peach Hip Girl,
11026,2002.0,Inu-Yasha: The Movie 2: The Castle Beyond the Looking Glass,
11751,1977.0,Suspiria,
15338,1935.0,Barbary Coast,
7249,2004.0,Alfie,
17336,1995.0,Danielle Steel's Mixed Blessings,
7884,2002.0,The Other Side of the Bed,
13596,1998.0,Monument Ave.,
6823,1962.0,Fireball XL5,
3947,2003.0,Spinning Boris,
7137,2000.0,GateKeepers,
1635,1997.0,Striking Resemblance,
13557,1995.0,Star Trek: Deep Space Nine: Season 4,
5039,2003.0,Detention,
5904,1962.0,The Counterfeit Traitor,
14390,2004.0,The Firm Body Sculpting System: Total Muscle Shaping,
14677,1987.0,I'll Take Manhattan,
16281,2002.0,Carrie,
2994,1946.0,Road to Utopia,
6683,2000.0,Ginger Snaps,
13186,1995.0,Neon Genesis Evangelion: Death and Rebirth,
10677,1976.0,Woyzeck,
13679,1986.0,Sting: Bring on the Night,
16271,1954.0,Robinson Crusoe,
103,1976.0,Sanford and Son: Season 6,
4731,2004.0,Sexmission,
1499,2000.0,FLCL,
5722,2000.0,Born to Be King: Young and Dangerous 6,
6335,1980.0,Terror Train,
14706,1993.0,Mystery Science Theater 3000: Gunslinger,
10592,2002.0,Skinwalkers,
7773,1989.0,Henry V,
15146,1963.0,Beach Party / Bikini Beach,
15101,1999.0,Crazy in Alabama,
5909,2004.0,Code 46,
3214,2004.0,Wing Chun: Self Defense,
10495,2000.0,Land of the Mammoth,
2215,1999.0,Classic Albums: Phil Collins: Face Value,
6495,1969.0,Alice's Restaurant,
15627,1981.0,Excalibur,
16718,1989.0,Dream a Little Dream,
7508,2001.0,Chillicothe,
9566,1987.0,Inspector Morse 1: The Dead of Jericho,
9337,1979.0,Three's Company: Season 4,
10769,1979.0,The Legacy,
8917,1972.0,Night Call Nurses,
15468,1997.0,Mahalia Jackson: The Power and the Glory,
14305,1992.0,Wild Orchid 2,
641,1968.0,Charly,
2251,1990.0,The Rookie,
9265,1992.0,Batman Returns,
15443,1983.0,Superman III,
17528,2001.0,Megiddo: The Omega Code 2,
7970,1947.0,Life With Father,
17205,2005.0,Eminem Presents: The Anger Management Tour,
9162,1991.0,K.D. Lang: Harvest of Seven Years -- Cropped & Chronicled,
12196,2002.0,OT: Our Town,
8889,1976.0,Mother,
15676,1946.0,Sherlock Holmes: Terror by Night,
14521,2001.0,Roswell: Season 3,
2849,1974.0,Frosty's Winter Wonderland / 'Twas the Night Before Christmas,
10882,1999.0,Earthly Possessions,
10001,1994.0,Chef!: Series 2,
3847,1997.0,Swept from the Sea,
5538,1979.0,Monty Python's Life of Brian,
2142,2004.0,The Phantom of the Opera: Special Edition: Bonus Material,
17490,1997.0,Fairy Tale: A True Story,
7949,2004.0,WWE Divas: South of the Border,
3600,1997.0,Head Above Water,
3299,1991.0,Clarissa Explains It All: Season 1,
16141,2004.0,Big Bird in Japan,
16566,1973.0,The Waltons: Season 2,
11759,1954.0,Young at Heart,
5660,2004.0,Bite Me!,
8432,1971.0,Get Carter,
11743,2001.0,Kira's Reason: A Love Story,
9513,1989.0,Tales from the Crypt: Season 1,
8577,1978.0,The Water Babies,
13846,1999.0,Absence of the Good,
11520,2001.0,Tales From the Neverending Story: The Gift,
13395,2002.0,Jessica Simpson: Dream Chaser,
2563,1978.0,The Cat and the Canary,
4507,1991.0,Class Action,
2472,1998.0,The Gingerbread Man,
4849,1981.0,Taps,
15059,1983.0,Boogeyman 2,
8539,1919.0,The Cabinet of Dr. Caligari,
3483,1999.0,Soft Hearts,
6628,2004.0,Arna's Children,
2118,1944.0,It Happened Tomorrow,
17282,1963.0,The Leopard (English Dubbed Version),
2130,1998.0,Citizen X,
13100,1989.0,Kiki's Delivery Service,
4329,1977.0,Jungle Holocaust,
16920,1963.0,The Twilight Zone: Vol. 11,
1640,2002.0,Stakes,
15393,1999.0,Big Daddy,
13843,2003.0,15 Minute Workouts for Dummies,
11840,1979.0,Nosferatu the Vampyre,
10905,1994.0,Dream Lover,
4231,1985.0,Heroes Shed No Tears,
9017,1945.0,Blood on the Sun,
13851,2000.0,Ellen DeGeneres: The Beginning,
10063,1985.0,Transformers: Season 2: Part I,
4837,1986.0,Howling II: Your Sister Is a Werewolf,
7925,1957.0,Il Grido,
2642,2001.0,Double Bang,
9684,1996.0,Legend of Crystania: The Motion Picture,
2445,2002.0,We Were the Mulvaneys,
6974,1995.0,The Usual Suspects,
9530,2002.0,Vietnam: We Were Heroes 1st Cavalry Division Airmobile,
7512,2000.0,Poor White Trash,
5768,2002.0,Ultimate X,
5136,1976.0,F for Fake,
9939,2005.0,Monster-in-Law,
7337,1999.0,Thicker than Water,
